function_count,parameter_count,variable_count,declaration_count,if_count,for_count,while_count,switch_count,return_count,call_count,argument_count,assignment_count,binary_expression_count,identifier_count,block_count,expression_count,literal_count,ast_nodes,leaf_nodes,internal_nodes,max_depth,leaf_ratio,internal_ratio,branch_density,call_density,identifier_density,expression_density,variable_density,statement_density,nesting_factor,cyclomatic_estimate,avg_parameters,language,repository,function
1,6,13,1,5,1,0,0,2,11,11,6,4,80,7,27,0,393,242,151,22,0.6157760814249363,0.3842239185750636,0.015267175572519083,0.027989821882951654,0.2035623409669211,0.06870229007633588,0.03307888040712468,0.06870229007633588,0.05597964376590331,7,6.0,go,juju/juju,CharmURL
1,5,0,0,1,0,0,0,2,1,1,0,1,9,2,2,4,71,45,26,10,0.6338028169014085,0.36619718309859156,0.014084507042253521,0.014084507042253521,0.1267605633802817,0.028169014084507043,0.0,0.028169014084507043,0.14084507042253522,2,5.0,go,control-center/serviced,AllowRetry
1,1,14,1,1,1,0,1,1,3,3,10,3,41,4,37,6,280,166,114,16,0.5928571428571429,0.40714285714285714,0.007142857142857143,0.010714285714285714,0.14642857142857144,0.13214285714285715,0.05,0.13214285714285715,0.05714285714285714,3,1.0,go,henrylee2cn/pholcus,FileNameReplace
1,1,5,0,2,1,0,1,3,13,13,1,2,60,5,16,8,338,206,132,17,0.6094674556213018,0.3905325443786982,0.008875739644970414,0.038461538461538464,0.17751479289940827,0.047337278106508875,0.014792899408284023,0.047337278106508875,0.05029585798816568,4,1.0,go,kubernetes/kubernetes,Serve
1,4,4,2,2,0,0,0,2,6,6,1,2,27,3,6,3,152,93,59,12,0.6118421052631579,0.3881578947368421,0.013157894736842105,0.039473684210526314,0.17763157894736842,0.039473684210526314,0.02631578947368421,0.039473684210526314,0.07894736842105263,3,4.0,go,libvirt/libvirt-go,GetMaxVcpus
1,5,1,0,1,0,0,0,2,3,3,0,1,18,2,4,0,99,63,36,11,0.6363636363636364,0.36363636363636365,0.010101010101010102,0.030303030303030304,0.18181818181818182,0.04040404040404041,0.010101010101010102,0.04040404040404041,0.1111111111111111,2,5.0,go,gravitational/teleport,CurrentClusterAccessPoint
1,3,2,0,0,0,0,0,1,1,1,0,0,10,1,5,2,68,41,27,9,0.6029411764705882,0.39705882352941174,0.0,0.014705882352941176,0.14705882352941177,0.07352941176470588,0.029411764705882353,0.07352941176470588,0.1323529411764706,1,3.0,go,luci/luci-go,ReadByte
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetId
1,4,3,1,2,0,0,0,3,3,3,0,2,21,3,7,1,129,80,49,10,0.6201550387596899,0.3798449612403101,0.015503875968992248,0.023255813953488372,0.16279069767441862,0.05426356589147287,0.023255813953488372,0.05426356589147287,0.07751937984496124,3,4.0,go,xanzy/go-cloudstack,ListAutoScalePolicies
1,4,6,2,2,2,0,0,3,10,10,2,2,44,5,13,3,263,170,93,13,0.6463878326996197,0.35361216730038025,0.015209125475285171,0.03802281368821293,0.16730038022813687,0.049429657794676805,0.022813688212927757,0.049429657794676805,0.049429657794676805,5,4.0,go,brocaar/loraserver,GetGatewaysForIDs
1,1,0,0,0,0,0,0,1,1,1,0,0,8,1,1,1,43,28,15,9,0.6511627906976745,0.3488372093023256,0.0,0.023255813953488372,0.18604651162790697,0.023255813953488372,0.0,0.023255813953488372,0.20930232558139536,1,1.0,go,mkideal/cli,ToString
1,1,0,0,1,0,0,0,2,0,0,0,3,7,2,2,1,54,32,22,10,0.5925925925925926,0.4074074074074074,0.018518518518518517,0.0,0.12962962962962962,0.037037037037037035,0.0,0.037037037037037035,0.18518518518518517,2,1.0,go,google/go-github,GetAssigneesURL
1,1,5,0,3,0,0,0,2,11,11,3,5,42,5,13,3,267,162,105,20,0.6067415730337079,0.39325842696629215,0.011235955056179775,0.04119850187265917,0.15730337078651685,0.04868913857677903,0.018726591760299626,0.04868913857677903,0.0749063670411985,4,1.0,go,mesos/mesos-go,Start
1,4,4,0,1,0,0,0,1,1,1,3,1,24,2,8,6,209,121,88,20,0.5789473684210527,0.42105263157894735,0.004784688995215311,0.004784688995215311,0.11483253588516747,0.03827751196172249,0.019138755980861243,0.03827751196172249,0.09569377990430622,2,4.0,go,aws/aws-sdk-go,ListMetricsRequest
1,1,1,0,1,0,0,0,2,2,2,0,0,12,2,4,1,67,40,27,9,0.5970149253731343,0.40298507462686567,0.014925373134328358,0.029850746268656716,0.1791044776119403,0.05970149253731343,0.014925373134328358,0.05970149253731343,0.13432835820895522,2,1.0,go,hyperledger/fabric-sdk-go,SecurityAlgorithm
1,3,0,0,0,0,0,0,1,1,1,0,0,8,1,1,0,46,30,16,8,0.6521739130434783,0.34782608695652173,0.0,0.021739130434782608,0.17391304347826086,0.021739130434782608,0.0,0.021739130434782608,0.17391304347826086,1,3.0,go,kubernetes/kubernetes,Convert_kubeadm_ExternalEtcd_To_v1beta2_ExternalEtcd
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetName
1,1,0,0,1,0,0,0,2,0,0,0,3,7,2,2,0,56,33,23,11,0.5892857142857143,0.4107142857142857,0.017857142857142856,0.0,0.125,0.03571428571428571,0.0,0.03571428571428571,0.19642857142857142,2,1.0,go,google/go-github,GetCreatedAt
1,1,4,1,5,0,0,0,3,6,6,3,5,28,7,9,6,184,113,71,15,0.6141304347826086,0.3858695652173913,0.02717391304347826,0.03260869565217391,0.15217391304347827,0.04891304347826087,0.021739130434782608,0.04891304347826087,0.08152173913043478,6,1.0,go,olivere/elastic,Validate
1,5,1,0,3,0,0,0,5,10,10,0,3,34,5,7,5,223,140,83,22,0.6278026905829597,0.3721973094170404,0.013452914798206279,0.04484304932735426,0.15246636771300448,0.03139013452914798,0.004484304932735426,0.03139013452914798,0.09865470852017937,4,5.0,go,moby/moby,NoTasksForService
1,1,2,0,0,0,0,0,1,1,1,1,0,8,1,5,0,46,26,20,8,0.5652173913043478,0.43478260869565216,0.0,0.021739130434782608,0.17391304347826086,0.10869565217391304,0.043478260869565216,0.10869565217391304,0.17391304347826086,1,1.0,go,dropbox/dropbox-sdk-go-unofficial,NewPaperChangeDeploymentPolicyDetails
1,4,9,1,4,1,0,0,1,11,11,6,8,52,7,18,10,290,178,112,17,0.6137931034482759,0.38620689655172413,0.017241379310344827,0.03793103448275862,0.1793103448275862,0.06206896551724138,0.03103448275862069,0.06206896551724138,0.05862068965517241,6,4.0,go,keybase/client,Write
1,3,0,0,0,0,0,0,1,6,6,0,0,11,1,1,0,71,43,28,14,0.6056338028169014,0.39436619718309857,0.0,0.08450704225352113,0.15492957746478872,0.014084507042253521,0.0,0.014084507042253521,0.19718309859154928,1,3.0,go,juju/juju,NewCredentialValidatorAPI
1,14,0,0,0,0,0,0,1,4,4,0,0,16,1,1,0,179,114,65,12,0.6368715083798883,0.36312849162011174,0.0,0.0223463687150838,0.0893854748603352,0.00558659217877095,0.0,0.00558659217877095,0.0670391061452514,1,14.0,go,google/go-genproto,XXX_OneofFuncs
1,2,8,0,0,0,0,1,1,0,0,8,0,13,1,17,8,199,122,77,10,0.6130653266331658,0.3869346733668342,0.0,0.0,0.06532663316582915,0.08542713567839195,0.04020100502512563,0.08542713567839195,0.05025125628140704,1,2.0,go,pkg/sftp,requestMethod
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,36,21,15,7,0.5833333333333334,0.4166666666666667,0.0,0.0,0.19444444444444445,0.08333333333333333,0.027777777777777776,0.08333333333333333,0.19444444444444445,1,2.0,go,quorumsco/elastic,BoostFactor
1,5,0,0,2,0,0,0,2,14,14,0,1,38,6,1,3,247,151,96,32,0.611336032388664,0.38866396761133604,0.008097165991902834,0.05668016194331984,0.15384615384615385,0.004048582995951417,0.0,0.004048582995951417,0.12955465587044535,3,5.0,go,keybase/client,HandleFavoritesChanged
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetEngine
1,4,3,0,0,0,0,0,1,1,1,0,0,17,1,7,3,109,72,37,9,0.6605504587155964,0.3394495412844037,0.0,0.009174311926605505,0.1559633027522936,0.06422018348623854,0.027522935779816515,0.06422018348623854,0.08256880733944955,1,4.0,go,juju/juju,PrepareContainerInterfaceInfo
1,4,8,0,4,0,0,0,4,9,9,4,4,37,5,20,10,226,138,88,11,0.6106194690265486,0.3893805309734513,0.017699115044247787,0.03982300884955752,0.16371681415929204,0.08849557522123894,0.035398230088495575,0.08849557522123894,0.048672566371681415,5,4.0,go,uber-go/dosa,parseTTLTag
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,43,25,18,7,0.5813953488372093,0.4186046511627907,0.0,0.0,0.16279069767441862,0.06976744186046512,0.023255813953488372,0.06976744186046512,0.16279069767441862,1,2.0,go,aws/aws-sdk-go,SetCreatedTime
1,3,0,0,0,0,0,0,1,1,1,0,0,15,1,1,2,82,56,26,11,0.6829268292682927,0.3170731707317073,0.0,0.012195121951219513,0.18292682926829268,0.012195121951219513,0.0,0.012195121951219513,0.13414634146341464,1,3.0,go,vitessio/vitess,GenerateDeleteSubquery
1,4,3,0,1,0,0,0,2,1,1,0,1,22,2,8,0,105,64,41,10,0.6095238095238096,0.3904761904761905,0.009523809523809525,0.009523809523809525,0.20952380952380953,0.0761904761904762,0.02857142857142857,0.0761904761904762,0.09523809523809523,2,4.0,go,go-kit/kit,DeleteAddress
1,2,5,0,0,0,0,0,2,0,0,3,0,24,2,12,0,126,72,54,13,0.5714285714285714,0.42857142857142855,0.0,0.0,0.19047619047619047,0.09523809523809523,0.03968253968253968,0.09523809523809523,0.10317460317460317,1,2.0,go,koding/websocketproxy,NewProxy
1,2,5,0,2,1,0,1,1,3,3,5,4,24,4,13,8,161,96,65,16,0.5962732919254659,0.40372670807453415,0.018633540372670808,0.018633540372670808,0.14906832298136646,0.08074534161490683,0.031055900621118012,0.08074534161490683,0.09937888198757763,4,2.0,go,obieq/goar,processSorts
1,4,3,3,1,0,0,0,2,3,3,2,1,23,2,6,1,123,78,45,12,0.6341463414634146,0.36585365853658536,0.008130081300813009,0.024390243902439025,0.18699186991869918,0.04878048780487805,0.024390243902439025,0.04878048780487805,0.0975609756097561,2,4.0,go,grafana-tools/sdk,DeleteDatasourceByName
1,1,6,1,3,0,0,0,1,3,3,4,3,27,4,11,1,138,81,57,12,0.5869565217391305,0.41304347826086957,0.021739130434782608,0.021739130434782608,0.1956521739130435,0.07971014492753623,0.043478260869565216,0.07971014492753623,0.08695652173913043,4,1.0,go,perkeep/perkeep,closePack
1,1,4,0,1,1,0,1,1,1,1,2,1,23,3,12,0,103,61,42,15,0.5922330097087378,0.4077669902912621,0.019417475728155338,0.009708737864077669,0.22330097087378642,0.11650485436893204,0.038834951456310676,0.11650485436893204,0.14563106796116504,3,1.0,go,hashicorp/terraform,ChangeType
1,3,1,0,0,0,0,0,1,60,60,0,0,168,1,3,3,630,405,225,12,0.6428571428571429,0.35714285714285715,0.0,0.09523809523809523,0.26666666666666666,0.004761904761904762,0.0015873015873015873,0.004761904761904762,0.01904761904761905,1,3.0,go,nak3/kubernetes-manifest-scanner,NewKubectlCommand
1,1,1,0,1,0,0,0,2,2,2,0,1,10,2,4,0,65,38,27,10,0.5846153846153846,0.4153846153846154,0.015384615384615385,0.03076923076923077,0.15384615384615385,0.06153846153846154,0.015384615384615385,0.06153846153846154,0.15384615384615385,2,1.0,go,flynn/flynn,Start
1,2,1,0,0,0,0,0,0,2,2,1,0,12,1,2,0,61,36,25,8,0.5901639344262295,0.4098360655737705,0.0,0.03278688524590164,0.19672131147540983,0.03278688524590164,0.01639344262295082,0.03278688524590164,0.13114754098360656,1,2.0,go,hashicorp/nomad,setNode
1,1,1,0,0,1,0,0,1,2,2,0,0,12,2,4,0,64,38,26,10,0.59375,0.40625,0.015625,0.03125,0.1875,0.0625,0.015625,0.0625,0.15625,2,1.0,go,bradleyjkemp/cupaloy,WithOptions
1,3,1,0,0,0,0,0,1,1,1,1,0,11,1,2,2,70,46,24,10,0.6571428571428571,0.34285714285714286,0.0,0.014285714285714285,0.15714285714285714,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.14285714285714285,1,3.0,go,softlayer/softlayer-go,GetGlobalIpRecord
1,4,0,0,1,0,0,0,2,5,5,0,1,18,2,2,2,105,66,39,14,0.6285714285714286,0.37142857142857144,0.009523809523809525,0.047619047619047616,0.17142857142857143,0.01904761904761905,0.0,0.01904761904761905,0.13333333333333333,2,4.0,go,vitessio/vitess,Resolve
1,2,3,0,1,1,0,0,1,2,2,2,0,19,3,8,0,95,56,39,14,0.5894736842105263,0.4105263157894737,0.021052631578947368,0.021052631578947368,0.2,0.08421052631578947,0.031578947368421054,0.08421052631578947,0.14736842105263157,3,2.0,go,src-d/go-git,RemoveSection
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetPlatformStatus
1,1,0,0,0,0,0,0,1,1,1,0,0,8,1,1,0,45,27,18,8,0.6,0.4,0.0,0.022222222222222223,0.17777777777777778,0.022222222222222223,0.0,0.022222222222222223,0.17777777777777778,1,1.0,go,coscms/xorm,Distinct
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetWorkflowId
1,2,3,1,1,0,0,0,1,2,2,2,1,33,3,5,2,141,89,52,11,0.6312056737588653,0.36879432624113473,0.0070921985815602835,0.014184397163120567,0.23404255319148937,0.03546099290780142,0.02127659574468085,0.03546099290780142,0.07801418439716312,2,2.0,go,go-openapi/errors,NewParseError
1,4,0,0,0,0,0,0,2,2,2,0,0,14,2,2,0,78,50,28,15,0.6410256410256411,0.358974358974359,0.0,0.02564102564102564,0.1794871794871795,0.02564102564102564,0.0,0.02564102564102564,0.19230769230769232,1,4.0,go,influxdata/influxdb,DeleteTelegrafConfig
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetRefreshTokenValidity
1,2,3,0,0,0,0,0,1,1,1,2,0,12,1,7,0,61,35,26,8,0.5737704918032787,0.4262295081967213,0.0,0.01639344262295082,0.19672131147540983,0.11475409836065574,0.04918032786885246,0.11475409836065574,0.13114754098360656,1,2.0,go,dropbox/dropbox-sdk-go-unofficial,NewAddPaperDocUserMemberResult
1,2,0,0,0,0,0,0,1,2,2,0,0,9,1,1,0,56,36,20,10,0.6428571428571429,0.35714285714285715,0.0,0.03571428571428571,0.16071428571428573,0.017857142857142856,0.0,0.017857142857142856,0.17857142857142858,1,2.0,go,tyler-sommer/stick,filterTrim
1,1,1,0,1,0,0,0,2,1,1,0,0,9,2,4,1,64,41,23,12,0.640625,0.359375,0.015625,0.015625,0.140625,0.0625,0.015625,0.0625,0.1875,2,1.0,go,juju/juju,Validate
1,2,3,0,3,1,0,0,0,5,5,2,3,32,5,7,0,157,94,63,15,0.5987261146496815,0.4012738853503185,0.025477707006369428,0.03184713375796178,0.20382165605095542,0.044585987261146494,0.01910828025477707,0.044585987261146494,0.09554140127388536,5,2.0,go,cilium/cilium,SetDefaultOpts
1,2,6,0,2,0,0,0,3,3,3,2,2,23,3,15,0,146,84,62,12,0.5753424657534246,0.4246575342465753,0.0136986301369863,0.02054794520547945,0.15753424657534246,0.10273972602739725,0.0410958904109589,0.10273972602739725,0.0821917808219178,3,2.0,go,crewjam/go-cloudformation,UnmarshalJSON
1,1,5,0,5,0,0,0,2,8,8,4,0,38,6,12,0,171,104,67,11,0.6081871345029239,0.391812865497076,0.029239766081871343,0.04678362573099415,0.2222222222222222,0.07017543859649122,0.029239766081871343,0.07017543859649122,0.06432748538011696,6,1.0,go,cloudfoundry/gorouter,HeadersToLog
1,6,5,2,6,0,0,0,6,4,4,0,5,39,7,12,3,234,154,80,15,0.6581196581196581,0.3418803418803419,0.02564102564102564,0.017094017094017096,0.16666666666666666,0.05128205128205128,0.021367521367521368,0.05128205128205128,0.0641025641025641,7,6.0,go,google/skylark,getattr
1,6,3,0,1,0,0,0,1,3,3,1,1,26,2,7,2,130,87,43,12,0.6692307692307692,0.33076923076923076,0.007692307692307693,0.023076923076923078,0.2,0.05384615384615385,0.023076923076923078,0.05384615384615385,0.09230769230769231,2,6.0,go,mattbaird/elastigo,GetSource
1,4,0,0,0,2,0,0,0,1,1,0,2,18,3,2,0,84,55,29,14,0.6547619047619048,0.34523809523809523,0.023809523809523808,0.011904761904761904,0.21428571428571427,0.023809523809523808,0.0,0.023809523809523808,0.16666666666666666,3,4.0,go,skip2/go-qrcode,set2dPattern
1,3,0,0,0,0,0,0,1,1,1,0,0,8,1,1,0,49,32,17,8,0.6530612244897959,0.3469387755102041,0.0,0.02040816326530612,0.16326530612244897,0.02040816326530612,0.0,0.02040816326530612,0.16326530612244897,1,3.0,go,kubernetes/kubernetes,Convert_v1_NodeProxyOptions_To_core_NodeProxyOptions
1,2,6,0,3,0,0,0,3,5,5,2,2,32,4,15,0,162,95,67,11,0.5864197530864198,0.41358024691358025,0.018518518518518517,0.030864197530864196,0.19753086419753085,0.09259259259259259,0.037037037037037035,0.09259259259259259,0.06790123456790123,4,2.0,go,tobischo/gokeepasslib,SetContent
1,2,5,0,3,0,0,1,6,7,7,2,3,39,4,19,5,217,131,86,12,0.6036866359447005,0.39631336405529954,0.013824884792626729,0.03225806451612903,0.17972350230414746,0.08755760368663594,0.02304147465437788,0.08755760368663594,0.055299539170506916,4,2.0,go,hyperboloide/pipe,AddStep
1,2,0,0,0,0,0,0,1,1,1,0,0,6,1,1,1,43,27,16,9,0.627906976744186,0.37209302325581395,0.0,0.023255813953488372,0.13953488372093023,0.023255813953488372,0.0,0.023255813953488372,0.20930232558139536,1,2.0,go,andygrunwald/megos,GetURLForStateSummaryFilePid
1,0,2,1,1,1,0,0,2,0,0,1,1,10,3,6,3,63,37,26,12,0.5873015873015873,0.4126984126984127,0.031746031746031744,0.0,0.15873015873015872,0.09523809523809523,0.031746031746031744,0.09523809523809523,0.19047619047619047,3,0.0,go,influx6/haiku-deprecated,allEmpty
1,2,4,0,2,0,0,0,3,1,1,3,2,24,3,11,0,102,60,42,10,0.5882352941176471,0.4117647058823529,0.0196078431372549,0.00980392156862745,0.23529411764705882,0.10784313725490197,0.0392156862745098,0.10784313725490197,0.09803921568627451,3,2.0,go,m3db/m3x,Add
1,1,2,0,1,0,0,0,1,3,3,1,2,26,2,5,2,118,76,42,10,0.6440677966101694,0.3559322033898305,0.00847457627118644,0.025423728813559324,0.22033898305084745,0.0423728813559322,0.01694915254237288,0.0423728813559322,0.0847457627118644,2,1.0,go,aws/aws-sdk-go,New
1,2,6,2,2,0,0,0,3,3,3,2,2,24,3,11,0,130,77,53,10,0.5923076923076923,0.4076923076923077,0.015384615384615385,0.023076923076923078,0.18461538461538463,0.08461538461538462,0.046153846153846156,0.08461538461538462,0.07692307692307693,3,2.0,go,kubernetes/kops,UnmarshalJSON
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetIfMatch
1,20,18,1,8,0,0,0,8,27,27,8,5,134,13,42,8,782,489,293,23,0.6253196930946292,0.37468030690537085,0.010230179028132993,0.034526854219948847,0.17135549872122763,0.05370843989769821,0.023017902813299233,0.05370843989769821,0.029411764705882353,9,20.0,go,juju/juju,publicControllerLogin
1,5,14,1,10,1,0,0,2,16,16,11,39,93,17,28,20,527,326,201,24,0.618595825426945,0.38140417457305503,0.020872865275142316,0.030360531309297913,0.17647058823529413,0.05313092979127135,0.026565464895635674,0.05313092979127135,0.04554079696394687,12,5.0,go,webx-top/com,RandomSpec0
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetPageSize
1,1,1,0,1,0,0,0,2,1,1,0,0,9,2,4,0,60,36,24,9,0.6,0.4,0.016666666666666666,0.016666666666666666,0.15,0.06666666666666667,0.016666666666666666,0.06666666666666667,0.15,2,1.0,go,abbot/go-http-auth,FromContext
1,1,0,0,0,0,0,0,1,3,3,0,0,11,1,1,0,62,37,25,9,0.5967741935483871,0.4032258064516129,0.0,0.04838709677419355,0.1774193548387097,0.016129032258064516,0.0,0.016129032258064516,0.14516129032258066,1,1.0,go,casbin/casbin,GetAllRoles
1,1,1,0,0,0,0,0,1,4,4,0,0,14,1,3,7,91,61,30,9,0.6703296703296703,0.32967032967032966,0.0,0.04395604395604396,0.15384615384615385,0.03296703296703297,0.01098901098901099,0.03296703296703297,0.0989010989010989,1,1.0,go,kubernetes/kops,applyChannel
1,4,0,0,0,0,0,0,1,1,1,0,0,9,1,1,0,45,29,16,8,0.6444444444444445,0.35555555555555557,0.0,0.022222222222222223,0.2,0.022222222222222223,0.0,0.022222222222222223,0.17777777777777778,1,4.0,go,containerd/continuity,Readlink
1,5,7,1,7,1,0,0,7,10,10,2,5,65,9,20,7,326,202,124,16,0.6196319018404908,0.3803680981595092,0.024539877300613498,0.03067484662576687,0.19938650306748465,0.06134969325153374,0.02147239263803681,0.06134969325153374,0.049079754601226995,9,5.0,go,keybase/client,ChangeAccountName
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetMinIInterval
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetPublishedSchemaArn
1,4,0,0,0,0,0,0,1,1,1,0,0,5,1,1,0,47,29,18,8,0.6170212765957447,0.3829787234042553,0.0,0.02127659574468085,0.10638297872340426,0.02127659574468085,0.0,0.02127659574468085,0.1702127659574468,1,4.0,go,bxcodec/faker,Email
1,5,2,0,0,0,0,0,2,7,7,0,0,44,2,6,0,201,129,72,22,0.6417910447761194,0.3582089552238806,0.0,0.03482587064676617,0.21890547263681592,0.029850746268656716,0.009950248756218905,0.029850746268656716,0.10945273631840796,1,5.0,go,vitessio/vitess,StreamExecuteKeyRanges
1,2,1,0,0,0,0,0,1,0,0,1,0,7,1,3,0,40,23,17,7,0.575,0.425,0.0,0.0,0.175,0.075,0.025,0.075,0.175,1,2.0,go,aws/aws-sdk-go,SetMaxRecords
1,5,1,0,0,0,0,0,1,4,4,0,0,19,1,3,0,100,62,38,8,0.62,0.38,0.0,0.04,0.19,0.03,0.01,0.03,0.08,1,5.0,go,aws/aws-sdk-go,CreateRepositoryWithContext
1,2,2,0,0,0,0,0,1,2,2,0,0,20,1,5,2,109,68,41,10,0.6238532110091743,0.3761467889908257,0.0,0.01834862385321101,0.1834862385321101,0.045871559633027525,0.01834862385321101,0.045871559633027525,0.09174311926605505,1,2.0,go,nanopack/mist,handleWho
1,7,2,0,0,0,0,0,1,1,1,1,0,21,1,4,2,134,87,47,10,0.6492537313432836,0.35074626865671643,0.0,0.007462686567164179,0.15671641791044777,0.029850746268656716,0.014925373134328358,0.029850746268656716,0.07462686567164178,1,7.0,go,softlayer/softlayer-go,GetSummaryData
1,5,4,0,2,0,0,1,4,6,6,0,2,32,3,13,1,181,113,68,13,0.6243093922651933,0.3756906077348066,0.011049723756906077,0.03314917127071823,0.17679558011049723,0.0718232044198895,0.022099447513812154,0.0718232044198895,0.0718232044198895,3,5.0,go,thecodeteam/gorackhd,ReadResponse
1,3,3,0,2,0,0,0,3,7,7,0,2,31,3,9,7,163,107,56,14,0.656441717791411,0.34355828220858897,0.012269938650306749,0.04294478527607362,0.1901840490797546,0.05521472392638037,0.018404907975460124,0.05521472392638037,0.08588957055214724,3,3.0,go,keybase/client,GetExecPathFromPID
1,2,1,0,0,0,0,0,1,2,2,1,0,14,1,3,0,82,50,32,13,0.6097560975609756,0.3902439024390244,0.0,0.024390243902439025,0.17073170731707318,0.036585365853658534,0.012195121951219513,0.036585365853658534,0.15853658536585366,1,2.0,go,contiv/netplugin,addMaster
1,4,4,0,1,0,0,0,1,1,1,3,1,19,2,8,2,137,80,57,12,0.583941605839416,0.41605839416058393,0.0072992700729927005,0.0072992700729927005,0.1386861313868613,0.058394160583941604,0.029197080291970802,0.058394160583941604,0.08759124087591241,2,4.0,go,aws/aws-sdk-go,DeleteVoiceChannelRequest
1,4,5,0,6,0,0,0,6,8,8,1,7,46,7,16,6,247,153,94,11,0.6194331983805668,0.3805668016194332,0.024291497975708502,0.032388663967611336,0.1862348178137652,0.06477732793522267,0.020242914979757085,0.06477732793522267,0.044534412955465584,7,4.0,go,markbates/goth,GetAuthURL
